unnamed;company;typename;inches;screen_resolution;cpu;ram;memory;gpu;opsys;weight; price ;px_width;px_height;clock_speed;cpu_brand;gpu_brand;ssd_capacity;hdd_capacity;ssd_count;hdd_count;flash_storage;cpu_details;ips_panel;touch_screen;resolution;ppi_whole;resolution (1);name;aspect_ratio;quality_rank
292;HP;Notebook;17.3;1600x900;Intel Core i3 6006U 2GHz;8;1TB HDD;Intel HD Graphics 520;Windows;2.54; $26053.92. ;1600;900;2.0;Intel;Intel;0;1024;0;1;0;Core i3 6006U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
293;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD;Nvidia GeForce GTX 1050;Windows;2.00; $97449.12. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
294;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;2.05; $39373.92. ;1920;1080;1.6;Intel;Intel;256;0;1;1;0;Core i5 8250U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
295;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1TB HDD;Nvidia GeForce GTX 1060;Windows;3.20; $69210.72. ;1920;1080;2.8;Intel;Nvidia;0;1024;0;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
296;Acer;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD;Nvidia GeForce GTX 1050 Ti;Linux;2.50; $52161.12. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
297;Dell;Workstation;17.3;Full HD 1920x1080;Intel Core i7 7820HQ 2.9GHz;16;256GB SSD;Nvidia Quadro M1200;Windows;3.42; $153705.34. ;1920;1080;2.9;Intel;Nvidia;256;0;1;1;0;Core i7 7820HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
298;Lenovo;Notebook;15.6;Full HD 1920x1080;AMD A10-Series 9600P 2.4GHz;6;1TB HDD;AMD Radeon R5 430;Windows;2.40; $26586.72. ;1920;1080;2.4;AMD;AMD;0;1024;0;1;0;A10-Series 9600P;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
299;Asus;Ultrabook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Nvidia GeForce 940MX;Windows;1.63; $78215.04. ;1920;1080;2.7;Intel;Nvidia;512;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
300;Asus;Notebook;14.0;1366x768;Intel Core i3 7100U 2.4GHz;4;128GB SSD;Intel HD Graphics 620;Windows;1.30; $27119.52. ;1366;768;2.4;Intel;Intel;128;0;1;1;0;Core i3 7100U;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
301;Asus;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;2.90; $113060.16. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
302;Lenovo;Notebook;17.3;1600x900;Intel Core i5 7200U 2.5GHz;6;1TB HDD;Nvidia GeForce GTX 940M;Windows;2.80; $34578.72. ;1600;900;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7200U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
303;Lenovo;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;8;2TB HDD;Nvidia GeForce 940MX;No OS;2.20; $29250.72. ;1366;768;2.5;Intel;Nvidia;0;2048;0;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
304;Asus;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050 Ti;Windows;2.50; $67399.2. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
305;Lenovo;Notebook;15.6;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;1TB HDD;Intel HD Graphics 505;No OS;2.20; $19180.27. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Pentium Quad Core N4200;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
306;HP;2 in 1 Convertible;13.3;Full HD / Touchscreen 1920x1080;Intel Core i7 7600U 2.8GHz;16;256GB SSD;Intel HD Graphics 620;Windows;1.28; $105228.. ;1920;1080;2.8;Intel;Intel;256;0;1;1;0;Core i7 7600U;0;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
307;Toshiba;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256GB SSD;Nvidia GeForce 930M;Windows;2.20; $55571.04. ;1920;1080;2.5;Intel;Nvidia;256;0;1;1;0;Core i7 6500U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
308;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce 940MX;Windows;2.30; $43636.32. ;1920;1080;2.5;Intel;Nvidia;128;1024;1;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
309;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows;1.86; $24988.32. ;1920;1080;2.0;Intel;Intel;0;1024;0;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
310;Lenovo;Notebook;13.3;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.10; $53226.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
311;Dell;Ultrabook;13.3;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;Intel Core i7 8550U 1.8GHz;16;1TB SSD;Intel UHD Graphics 620;Windows;1.21; $133146.72. ;3840;2160;1.8;Intel;Intel;1024;0;1;1;0;Core i7 8550U;1;1;3840 x 2160;331;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
312;MSI;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;2.80; $111834.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
313;Acer;Notebook;15.6;Full HD 1920x1080;AMD A8-Series 7410 2.2GHz;8;256GB SSD;AMD Radeon R5;Windows;2.23; $24988.32. ;1920;1080;2.2;AMD;AMD;256;0;1;1;0;A8-Series 7410;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
314;Asus;2 in 1 Convertible;11.6;Touchscreen 1366x768;Intel Celeron Dual Core N3350 1.1GHz;2;32GB Flash Storage;Intel HD Graphics 500;Windows;1.10; $14652.. ;1366;768;1.1;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3350;0;1;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
315;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;128GB SSD +  1TB HDD;AMD Radeon 530;Windows;2.33; $44968.32. ;1920;1080;1.6;Intel;AMD;128;1024;1;1;0;Core i5 8250U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
316;HP;2 in 1 Convertible;13.3;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;Intel Core i7 8550U 1.8GHz;16;1TB SSD;Intel UHD Graphics 620;Windows;1.29; $130482.72. ;3840;2160;1.8;Intel;Intel;1024;0;1;1;0;Core i7 8550U;1;1;3840 x 2160;331;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
317;Lenovo;Notebook;13.3;1366x768;Intel Celeron Dual Core 3855U 1.6GHz;4;16GB Flash Storage;Intel HD Graphics 510;Chrome OS;1.45; $24503.47. ;1366;768;1.6;Intel;Intel;0;0;0;1;16;Celeron Dual Core 3855U;0;0;1366 x 768;118;1366 x 768;HD Ready;16:09;Lower
318;HP;Notebook;14.0;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.95; $52214.4. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
319;Acer;Notebook;11.6;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;128GB Flash Storage;Intel HD Graphics 405;Windows;1.40; $25840.8. ;1366;768;1.6;Intel;Intel;128;0;1;1;0;Pentium Quad Core N3710;0;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
320;HP;Notebook;14.0;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.48; $68837.76. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
321;Lenovo;Notebook;17.3;1600x900;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Nvidia GeForce 920MX;Windows;2.79; $31381.92. ;1600;900;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7200U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
322;Asus;Notebook;14.0;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;2.00; $58288.32. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
323;HP;Notebook;15.6;IPS Panel Full HD 1366x768;Intel Core i7 8550U 1.8GHz;8;1TB HDD;Intel UHD Graphics 620;Windows;2.10; $48058.56. ;1366;768;1.8;Intel;Intel;0;1024;0;1;0;Core i7 8550U;1;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
324;Acer;Notebook;15.6;1366x768;AMD A12-Series 9720P 2.7GHz;8;256GB SSD;AMD Radeon RX 540;Windows;2.20; $35111.52. ;1366;768;2.7;AMD;AMD;256;0;1;1;0;A12-Series 9720P;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
325;Lenovo;Notebook;14.0;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows;1.44; $15557.76. ;1366;768;1.1;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3350;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
326;Acer;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;6;1TB HDD;Intel HD Graphics 620;Windows;2.10; $29250.72. ;1366;768;2.5;Intel;Intel;0;1024;0;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
327;Asus;Ultrabook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Nvidia GeForce 940MX;Windows;1.70; $55938.67. ;1920;1080;2.7;Intel;Nvidia;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
328;HP;Ultrabook;12.5;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.26; $71128.8. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;176;1920 x 1080;Full HD (1080p);16:09;Mid
329;Dell;Notebook;15.6;4K Ultra HD / Touchscreen 3840x2160;Intel Core i7 7700HQ 2.8GHz;32;1TB SSD;Nvidia GeForce GTX 1050;Windows;2.06; $140605.92. ;3840;2160;2.8;Intel;Nvidia;1024;0;1;1;0;Core i7 7700HQ;0;1;3840 x 2160;282;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
330;MSI;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1050 Ti;Windows;2.70; $63882.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
331;Toshiba;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;2.00; $50243.04. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
332;Asus;Notebook;14.0;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD +  1TB HDD;Intel HD Graphics 620;Windows;2.00; $71075.52. ;1920;1080;2.7;Intel;Intel;256;1024;1;1;0;Core i7 7500U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
333;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows;1.85; $23922.72. ;1920;1080;2.0;Intel;Intel;0;1024;0;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
334;Asus;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD;Nvidia GeForce GTX 1050;Windows;2.50; $53226.72. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
335;HP;Notebook;14.0;Full HD 1920x1080;Intel Core i5 7300U 2.6GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.48; $67559.04. ;1920;1080;2.6;Intel;Intel;256;0;1;1;0;Core i5 7300U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
337;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.84; $60952.32. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
338;Asus;Notebook;15.6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Linux;2.00; $14651.47. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Celeron Dual Core N3350;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
339;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;256GB SSD;Nvidia GeForce 940MX;Windows;2.00; $60885.72. ;1920;1080;1.6;Intel;Nvidia;256;0;1;1;0;Core i5 8250U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
340;Dell;Notebook;15.6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics;Linux;2.20; $14646.67. ;1366;768;1.6;Intel;Intel;0;512;0;1;0;Celeron Dual Core N3060;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
341;Lenovo;Notebook;15.6;Full HD 1920x1080;AMD A12-Series 9720P 3.6GHz;12;2TB HDD;AMD Radeon 530;Windows;2.20; $47898.72. ;1920;1080;3.6;AMD;AMD;0;2048;0;1;0;A12-Series 9720P;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
342;HP;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;8;1TB HDD;Nvidia GeForce 930MX ;Windows;2.10; $38148.48. ;1920;1080;2.4;Intel;Nvidia;0;1024;0;1;0;Core i3 7100U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
343;Lenovo;2 in 1 Convertible;13.9;IPS Panel 4K Ultra HD / Touchscreen 3840x2160;Intel Core i7 8550U 1.8GHz;16;512GB SSD;Intel UHD Graphics 620;Windows;1.40; $111834.72. ;3840;2160;1.8;Intel;Intel;512;0;1;1;0;Core i7 8550U;1;1;3840 x 2160;317;3840 x 2160;4K UHD (Ultra High Definition);16:09;Very High
344;Dell;Ultrabook;13.3;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.20; $84129.12. ;1920;1080;1.8;Intel;Intel;256;0;1;1;0;Core i7 8550U;0;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
345;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  2TB HDD;Nvidia GeForce GTX 1050 Ti;Windows;2.40; $60153.12. ;1920;1080;2.8;Intel;Nvidia;256;2048;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
346;HP;Notebook;14.0;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows;1.44; $14865.12. ;1366;768;1.6;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3060;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
347;Dell;Ultrabook;15.6;Full HD 1920x1080;Intel Core i7 8650U 1.9GHz;16;512GB SSD +  256GB SSD;Intel UHD Graphics 620;Windows;1.88; $85672.11. ;1920;1080;1.9;Intel;Intel;512;0;2;0;0;Core i7 8650U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
348;Asus;2 in 1 Convertible;11.6;Touchscreen 1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;32GB Flash Storage;Intel HD Graphics 500;Windows;1.50; $19980.. ;1366;768;1.1;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3350;0;1;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
349;Dell;Ultrabook;15.6;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;1TB HDD;AMD Radeon 530;Windows;1.88; $35324.64. ;1920;1080;1.6;Intel;AMD;0;1024;0;1;0;Core i5 8250U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
351;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.84; $69477.12. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
352;MSI;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.70; $75071.52. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
353;HP;Workstation;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;256GB SSD;Nvidia Quadro M1200;Windows;2.60; $92615.03. ;1920;1080;2.8;Intel;Nvidia;256;0;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
354;Toshiba;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;16;512GB SSD;Nvidia GeForce 930M;Windows;2.40; $74751.84. ;1920;1080;2.5;Intel;Nvidia;512;0;1;1;0;Core i7 6500U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
355;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i7 8550U 1.8GHz;8;128GB SSD +  2TB HDD;AMD Radeon 530;Windows;2.02; $51729.55. ;1920;1080;1.8;Intel;AMD;128;2048;1;1;0;Core i7 8550U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
356;Lenovo;Notebook;15.6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;No OS;2.20; $17155.63. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Celeron Dual Core N3350;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
357;Dell;Gaming;15.6;Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;1TB HDD;Nvidia GeForce GTX 1050;Windows;2.65; $53226.72. ;1920;1080;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7300HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
358;Dell;Notebook;15.6;Touchscreen 1366x768;Intel Core i5 7200U 2.5GHz;8;2TB HDD;Intel HD Graphics 620;Windows;2.36; $29696.67. ;1366;768;2.5;Intel;Intel;0;2048;0;1;0;Core i5 7200U;0;1;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
359;Dell;Notebook;14.0;Full HD 1920x1080;Intel Core i5 7300U 2.6GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.36; $76030.56. ;1920;1080;2.6;Intel;Intel;256;0;1;1;0;Core i5 7300U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
360;HP;Notebook;15.6;1366x768;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;Windows;1.86; $23389.92. ;1366;768;2.0;Intel;Intel;0;512;0;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
361;Asus;Notebook;14.0;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;2.00; $50349.6. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
362;Lenovo;Notebook;17.3;1600x900;Intel Core i5 7200U 2.5GHz;6;128GB SSD +  1TB HDD;Nvidia GeForce GTX 940MX;Windows;2.80; $38308.32. ;1600;900;2.5;Intel;Nvidia;128;1024;1;1;0;Core i5 7200U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
363;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Intel HD Graphics 620;Windows;1.86; $34045.92. ;1920;1080;2.5;Intel;Intel;0;1024;0;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
364;Lenovo;Notebook;15.6;1366x768;Intel Core i3 6006U 2GHz;8;256GB SSD;Nvidia GeForce 920MX ;No OS;2.20; $26586.72. ;1366;768;2.0;Intel;Nvidia;256;0;1;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
365;HP;Notebook;15.6;1366x768;Intel Pentium Quad Core N3710 1.6GHz;8;2TB HDD;Intel HD Graphics 405;Windows;2.04; $20725.92. ;1366;768;1.6;Intel;Intel;0;2048;0;1;0;Pentium Quad Core N3710;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
366;Dell;Notebook;17.3;Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;8;128GB SSD +  1TB HDD;AMD Radeon 530;Windows;2.80; $57808.8. ;1920;1080;1.6;Intel;AMD;128;1024;1;1;0;Core i5 8250U;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
367;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;No OS;2.40; $43103.52. ;1920;1080;2.5;Intel;Nvidia;128;1024;1;1;0;Core i5 7300HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
368;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;AMD Radeon R7 M445;Windows;2.33; $47898.72. ;1920;1080;2.7;Intel;AMD;256;0;1;1;0;Core i7 7500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
369;HP;Ultrabook;14.0;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.36; $93240.. ;1920;1080;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
370;Asus;2 in 1 Convertible;15.6;Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;12;512GB SSD +  2TB HDD;Nvidia GeForce GT 940MX;Windows;2.26; $58554.72. ;1920;1080;2.7;Intel;Nvidia;512;2048;1;1;0;Core i7 7500U;0;1;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
371;Acer;Notebook;15.6;1366x768;AMD A9-Series 9420 3GHz;4;128GB SSD;AMD Radeon R5;Windows;2.10; $22697.28. ;1366;768;3.0;AMD;AMD;128;0;1;1;0;A9-Series 9420;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
372;Asus;Gaming;17.3;IPS Panel Full HD 1920x1080;AMD Ryzen 1700 3GHz;16;256GB SSD +  1TB HDD;AMD Radeon RX 580;Windows;3.25; $117162.72. ;1920;1080;3.0;AMD;AMD;256;1024;1;1;0;Ryzen 1700;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
373;Lenovo;Notebook;17.3;1600x900;AMD A8-Series 7410 2.2GHz;4;128GB SSD;AMD Radeon R5;Windows;2.60; $26053.92. ;1600;900;2.2;AMD;AMD;128;0;1;1;0;A8-Series 7410;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
374;Dell;2 in 1 Convertible;13.3;Full HD / Touchscreen 1920x1080;Intel Core i7 8550U 1.8GHz;8;256GB SSD;Intel UHD Graphics 620;Windows;1.62; $46300.85. ;1920;1080;1.8;Intel;Intel;256;0;1;1;0;Core i7 8550U;0;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
375;HP;Notebook;15.6;Full HD 1920x1080;AMD A9-Series 9420 3GHz;4;256GB SSD;AMD Radeon R5;Windows;1.91; $26053.39. ;1920;1080;3.0;AMD;AMD;256;0;1;1;0;A9-Series 9420;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
376;Lenovo;Netbook;11.6;IPS Panel 1366x768;Intel Celeron Quad Core N3450 1.1GHz;4;128GB SSD;Intel HD Graphics 500;Windows;1.59; $29463.84. ;1366;768;1.1;Intel;Intel;128;0;1;1;0;Celeron Quad Core N3450;1;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
377;Dell;Notebook;15.6;1366x768;Intel Celeron Dual Core N3060 1.60GHz;4;500GB HDD;Intel HD Graphics 400;Windows;1.80; $16463.52. ;1366;768;1.6;Intel;Intel;0;512;0;1;0;Celeron Dual Core N3060;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
